date,precip_mm,region,region_name,regime,dry_spell,roll30_mm,month,year,dry_bin,roll30_mean,roll30_sd,drought_z,drought_severity,success_0.1mm_1d,success_0.1mm_3d,success_0.1mm_7d,success_0.1mm_14d,success_1mm_1d,success_1mm_3d,success_1mm_7d,success_1mm_14d,success_5mm_1d,success_5mm_3d,success_5mm_7d,success_5mm_14d,success_1mm_1d_mean,success_1mm_3d_mean,success_1mm_7d_mean,success_1mm_14d_mean,previous_dry_spell,previous_drought,rule,observer_mean_before,perceived_delta_before,scenario_wtp
2015-05-14,0.0,tokyo,"Tokyo, Japan",humid subtropical,1,57.90000000000006,5,2015,0–2,112.75661290322584,46.35753486316777,-1.183337575329329,1.183337575329329,1,1,1,1,1,1,1,1,1,1,1,1,0.34831460674157305,0.6921348314606741,0.9707865168539326,1.0,0.0,0.6375794785134111,30-day deficit threshold,0.9333333333333333,0.049583918013649364,3.9197672194215283
2015-05-17,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,22.000000000000004,5,2015,0–2,3.128064516129042,4.821333126196855,3.9142566982832507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.23684210526315788,0.2631578947368421,0.42105263157894735,19.0,0.0,season-matched placebo,0.2692307692307692,0.0,3.0
2015-05-18,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,1,22.000000000000004,5,2015,0–2,3.128064516129042,4.821333126196855,3.9142566982832507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.23684210526315788,0.2631578947368421,0.42105263157894735,0.0,0.0,season-matched placebo,0.2641509433962264,0.0,3.0
2015-05-22,0.0,brasilia,"Brasília, Brazil",tropical savanna,7,100.90000000000002,5,2015,6–9,47.016935483870974,41.55680838789718,1.296612194400899,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0.06666666666666667,0.16666666666666666,0.32222222222222224,0.6,6.0,0.0,dry-spell threshold,0.4074074074074074,0.0,3.0
2015-05-24,0.0,brasilia,"Brasília, Brazil",tropical savanna,9,87.30000000000001,5,2015,6–9,47.016935483870974,41.55680838789718,0.9693493335705949,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0.06666666666666667,0.16666666666666666,0.32222222222222224,0.6,8.0,0.0,random drought day,0.5652173913043478,0.0,3.0
2015-05-24,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,22.000000000000004,5,2015,6–9,3.128064516129042,4.821333126196855,3.9142566982832507,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.3142857142857143,6.0,0.0,dry-spell threshold,0.423728813559322,0.0027970508645092096,3.055941017290184
2015-05-27,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,10.299999999999999,5,2015,0–2,43.471774193548384,31.93177389758018,-1.0388328033370604,1.0388328033370604,1,1,1,1,0,1,1,1,0,1,1,1,0.2743682310469314,0.5234657039711191,0.776173285198556,0.9638989169675091,6.0,1.0889396343929214,random drought day,0.5,0.0,2.6560405421099498
2015-05-28,0.0,tokyo,"Tokyo, Japan",humid subtropical,7,62.50000000000006,5,2015,6–9,112.75661290322584,46.35753486316777,-1.0841088304537077,1.0841088304537077,1,1,1,1,1,1,1,1,1,1,1,1,0.6060606060606061,0.8484848484848485,1.0,1.0,6.0,1.0862659770814382,dry-spell threshold,0.8958333333333334,0.012083918013649386,2.955808612183778
2015-05-29,9.7,tokyo,"Tokyo, Japan",humid subtropical,8,62.50000000000006,5,2015,6–9,112.75661290322584,46.35753486316777,-1.0841088304537077,1.0841088304537077,0,0,1,1,0,0,1,1,0,0,1,1,0.6060606060606061,0.8484848484848485,1.0,1.0,7.0,1.0841088304537077,random drought day,0.9333333333333333,0.049583918013649364,3.9693978326684793
2015-05-31,0.0,brasilia,"Brasília, Brazil",tropical savanna,16,38.80000000000001,5,2015,10–19,47.016935483870974,41.55680838789718,-0.1977277804198271,0.1977277804198271,0,0,0,0,0,0,0,0,0,0,0,0,0.06914893617021277,0.20212765957446807,0.4095744680851064,0.5531914893617021,15.0,0.09425496412789268,random drought day,0.5416666666666666,0.0,2.985991064609201
2015-06-01,1.1,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,19.9,6,2015,0–2,74.97083333333333,32.39451662165692,-1.7000047871224129,1.7000047871224129,1,1,1,1,1,1,1,1,1,1,1,1,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,0.0,0.7945620019397382,30-day deficit threshold,0.7647058823529411,0.14594553160672596,6.236990996635947
2015-06-01,1.1,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,19.9,6,2015,0–2,74.97083333333333,32.39451662165692,-1.7000047871224129,1.7000047871224129,1,1,1,1,1,1,1,1,1,1,1,1,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,0.0,0.7945620019397382,high prospective hazard,0.7692307692307693,0.1504704184845541,6.361301056255403
2015-06-01,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,1,5.1,6,2015,0–2,9.110999999999999,21.38688875653665,-0.18754481054539007,0.18754481054539007,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.6049907641283874,season-matched placebo,0.7,0.17048176522312897,6.701081307125752
2015-06-01,0.0,mumbai,"Mumbai, India",tropical monsoon,47,0.40000000000002844,6,2015,20+,177.036,162.86130462730597,-1.084579301413655,1.084579301413655,0,0,1,1,0,0,1,1,0,0,1,1,0.26666666666666666,0.5333333333333333,0.8666666666666667,1.0,46.0,0.303450690296636,30-day deficit threshold,0.8,0.471472309734613,15.372932937622663
2015-06-01,0.0,mumbai,"Mumbai, India",tropical monsoon,47,0.40000000000002844,6,2015,20+,177.036,162.86130462730597,-1.084579301413655,1.084579301413655,0,0,1,1,0,0,1,1,0,0,1,1,0.26666666666666666,0.5333333333333333,0.8666666666666667,1.0,46.0,0.303450690296636,high prospective hazard,0.8333333333333334,0.5048056430679464,16.27394189239553
2015-06-01,0.0,tokyo,"Tokyo, Japan",humid subtropical,2,72.20000000000006,6,2015,0–2,141.02533333333335,50.96106823528811,-1.3505473043768543,1.3505473043768543,1,1,1,1,1,1,1,1,0,1,1,1,0.4896694214876033,0.8078512396694215,0.9772727272727273,1.0,1.0,0.8748656075638102,30-day deficit threshold,0.9354838709677419,0.0517344556480579,3.8833992282835625
2015-06-06,0.0,london,"London, United Kingdom",temperate maritime,0,38.99999999999999,6,2015,0–2,54.81133333333334,25.599446432523536,-0.6176435640907216,0.6176435640907216,0,0,1,1,0,0,1,1,0,0,1,1,0.3937677053824363,0.6685552407932012,0.8583569405099151,0.9773371104815864,3.0,0.5317042057612796,high prospective hazard,0.7555555555555555,0.0,2.8686775948151952
2015-06-07,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,7,5.1,6,2015,6–9,9.110999999999999,21.38688875653665,-0.18754481054539007,0.18754481054539007,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03125,6.0,0.18754481054539007,dry-spell threshold,0.5789473684210527,0.049429133644181666,4.064130700343387
2015-06-10,0.0,london,"London, United Kingdom",temperate maritime,4,35.699999999999996,6,2015,3–5,54.81133333333334,25.599446432523536,-0.7465526015848847,0.7465526015848847,0,1,1,1,0,1,1,1,0,1,1,1,0.23931623931623933,0.452991452991453,0.8290598290598291,0.9316239316239316,3.0,0.7465526015848847,random drought day,0.7692307692307693,0.0,2.8119352550569743
2015-06-11,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,43.199999999999996,6,2015,6–9,74.97083333333333,32.39451662165692,-0.9807472574569417,0.9807472574569417,0,0,1,1,0,0,1,1,0,0,1,1,0.44594594594594594,0.6891891891891891,0.8378378378378378,0.9864864864864865,6.0,0.996181968393969,dry-spell threshold,0.6666666666666666,0.04790631592045147,3.9697611892153675
2015-06-13,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,9,41.3,6,2015,6–9,74.97083333333333,32.39451662165692,-1.0393991590176452,1.0393991590176452,0,1,1,1,0,1,1,1,0,1,1,1,0.44594594594594594,0.6891891891891891,0.8378378378378378,0.9864864864864865,8.0,0.9807472574569417,30-day deficit threshold,0.7777777777777778,0.15901742703156263,6.934209095301626
2015-06-13,1.8,london,"London, United Kingdom",temperate maritime,0,41.99999999999999,6,2015,0–2,54.81133333333334,25.599446432523536,-0.5004535300051186,0.5004535300051186,0,0,1,1,0,0,1,1,0,0,0,1,0.3937677053824363,0.6685552407932012,0.8583569405099151,0.9773371104815864,6.0,0.7465526015848847,high prospective hazard,0.7608695652173914,0.0,2.912467399174565
2015-06-17,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,5.300000000000003,6,2015,6–9,2.467166666666676,3.3015611179028084,0.8580284393259324,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0.023809523809523808,0.11904761904761904,0.19047619047619047,0.2619047619047619,6.0,0.0,dry-spell threshold,0.4166666666666667,0.0,3.0
2015-06-18,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,18,5.5,6,2015,10–19,9.110999999999999,21.38688875653665,-0.16884176287195302,0.16884176287195302,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.036036036036036036,0.09009009009009009,17.0,0.16884176287195302,random drought day,0.23809523809523808,0.0,2.9897722733599528
2015-06-18,0.6,london,"London, United Kingdom",temperate maritime,4,27.199999999999992,6,2015,3–5,54.81133333333334,25.599446432523536,-1.0785910314940932,1.0785910314940932,0,1,1,1,0,1,1,1,0,0,1,1,0.23931623931623933,0.452991452991453,0.8290598290598291,0.9316239316239316,3.0,0.9028059803656888,30-day deficit threshold,0.9565217391304348,0.16515712391578596,7.094147844888542
2015-06-21,0.2,london,"London, United Kingdom",temperate maritime,0,28.699999999999992,6,2015,0–2,54.81133333333334,25.599446432523536,-1.0199960144512918,1.0199960144512918,1,1,1,1,1,1,1,1,1,1,1,1,0.3937677053824363,0.6685552407932012,0.8583569405099151,0.9773371104815864,6.0,1.1567177208844952,high prospective hazard,0.7659574468085106,0.0,2.6670293249531896
2015-06-22,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,2,116.2,6,2015,0–2,54.527166666666666,41.728924227297085,1.4779396899235158,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0.3273381294964029,0.5359712230215827,0.7086330935251799,0.8237410071942446,1.0,0.0,season-matched placebo,0.4791666666666667,0.0,3.0
2015-06-22,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,12,5.300000000000003,6,2015,10–19,2.467166666666676,3.3015611179028084,0.8580284393259324,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0.010526315789473684,0.031578947368421054,0.12631578947368421,0.3157894736842105,11.0,0.0,random drought day,0.375,0.0,3.0
2015-06-24,0.0,brasilia,"Brasília, Brazil",tropical savanna,40,0.8000000000000143,6,2015,20+,11.994000000000007,16.887734897946057,-0.6628479229243138,0.6628479229243138,1,1,1,1,0,0,0,0,0,0,0,0,0.008264462809917356,0.02203856749311295,0.04132231404958678,0.07988980716253444,39.0,0.6628479229243138,random drought day,0.52,0.0,2.849749563844586
2015-06-26,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,1,83.3,6,2015,0–2,74.97083333333333,32.39451662165692,0.257116559692646,0.0,0,1,1,1,0,1,1,1,0,0,0,0,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,0.0,0.0,season-matched placebo,0.6029411764705882,0.0,3.0
2015-06-27,0.0,london,"London, United Kingdom",temperate maritime,0,32.89999999999999,6,2015,0–2,54.81133333333334,25.599446432523536,-0.8559299667314476,0.8559299667314476,1,1,1,1,1,1,1,1,0,0,1,1,0.3937677053824363,0.6685552407932012,0.8583569405099151,0.9773371104815864,3.0,0.8598363012009678,high prospective hazard,0.7708333333333334,0.0,2.757571080879992
2015-06-27,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,113.69999999999999,6,2015,6–9,54.527166666666666,41.728924227297085,1.418029207055984,0.0,0,1,1,1,0,0,1,1,0,0,0,0,0.2,0.30526315789473685,0.5157894736842106,0.7263157894736842,6.0,0.0,dry-spell threshold,0.6530612244897959,0.024742276555744014,3.4948455311148803
2015-06-29,0.0,london,"London, United Kingdom",temperate maritime,0,28.699999999999992,6,2015,0–2,54.81133333333334,25.599446432523536,-1.0199960144512918,1.0199960144512918,0,1,1,1,0,0,1,1,0,0,1,1,0.3937677053824363,0.6685552407932012,0.8583569405099151,0.9773371104815864,1.0,0.8598363012009678,30-day deficit threshold,0.9583333333333334,0.16696871811868452,7.149815449159896
2015-06-30,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,30,1.3,6,2015,20+,9.110999999999999,21.38688875653665,-0.36522376344304214,0.36522376344304214,1,1,1,1,0,0,0,0,0,0,0,0,0.014527845036319613,0.04116222760290557,0.09443099273607748,0.14769975786924938,29.0,0.2109236201371864,random drought day,0.22727272727272727,0.0,2.952736702010801
2015-06-30,2.6,tucson,"Tucson, United States",hot semi-arid / monsoonal,1,7.700000000000004,6,2015,0–2,2.467166666666676,3.3015611179028084,1.5849572812564765,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.11904761904761904,0.23809523809523808,0.30952380952380953,0.5476190476190477,0.0,0.0,season-matched placebo,0.25925925925925924,0.0,3.0
2015-07-01,0.0,london,"London, United Kingdom",temperate maritime,2,26.999999999999993,7,2015,0–2,53.25306451612904,23.654472339833752,-1.1098562732223498,1.1098562732223498,1,1,1,1,0,1,1,1,0,1,1,1,0.380352644836272,0.6926952141057935,0.8589420654911839,0.9748110831234257,1.0,1.0199960144512918,random drought day,0.775,0.0,2.613664538316137
2015-07-04,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,4,50.79999999999999,7,2015,3–5,86.68548387096774,47.99031891727379,-0.7477650634668114,0.7477650634668114,0,0,1,1,0,0,1,1,0,0,1,1,0.20270270270270271,0.5472972972972973,0.7905405405405406,0.9527027027027027,3.0,0.3997782116022167,high prospective hazard,0.7857142857142857,0.16695393496807054,7.110405686357674
2015-07-04,2.2,london,"London, United Kingdom",temperate maritime,0,30.599999999999994,7,2015,0–2,53.25306451612904,23.654472339833752,-0.9576651802112552,0.9576651802112552,1,1,1,1,1,1,1,1,0,0,0,0,0.380352644836272,0.6926952141057935,0.8589420654911839,0.9748110831234257,4.0,1.2282271233420898,high prospective hazard,0.7755102040816326,0.0,2.7025694935717284
2015-07-05,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,1,72.0,7,2015,0–2,21.771290322580644,22.31910042743049,2.2504809206238243,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.19117647058823528,0.2647058823529412,0.4852941176470588,0.6838235294117647,0.0,0.0,season-matched placebo,0.46938775510204084,0.0,3.0
2015-07-06,0.4,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,14.500000000000004,7,2015,0–2,14.544838709677434,14.835603895577684,-0.003022371720964859,0.003022371720964859,0,1,1,1,0,0,0,1,0,0,0,0,0.32677165354330706,0.5433070866141733,0.7677165354330708,0.9212598425196851,3.0,0.029984536713738463,season-matched placebo,0.2727272727272727,0.0,2.9999967115005095
2015-07-07,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,50.8,7,2015,6–9,86.68548387096774,47.99031891727379,-0.7477650634668113,0.7477650634668113,1,1,1,1,0,0,1,1,0,0,1,1,0.37362637362637363,0.5494505494505495,0.7472527472527473,0.978021978021978,6.0,0.7477650634668113,dry-spell threshold,0.6716417910447762,0.05288144029856101,4.173052938461318
2015-07-08,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,1,29.8,7,2015,0–2,21.771290322580644,22.31910042743049,0.3597237130378229,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0.19117647058823528,0.2647058823529412,0.4852941176470588,0.6838235294117647,0.0,0.0,season-matched placebo,0.48,0.0,3.0
2015-07-10,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,10,50.89999999999999,7,2015,10–19,86.68548387096774,47.99031891727379,-0.7456813098628318,0.7456813098628318,1,1,1,1,1,1,1,1,1,1,1,1,0.21739130434782608,0.5,0.8695652173913043,1.0,9.0,0.7456813098628315,high prospective hazard,0.8,0.18123964925378488,7.477338694109337
2015-07-13,1.2,london,"London, United Kingdom",temperate maritime,0,32.49999999999999,7,2015,0–2,53.25306451612904,23.654472339833752,-0.8773421033442887,0.8773421033442887,1,1,1,1,1,1,1,1,0,0,0,1,0.380352644836272,0.6926952141057935,0.8589420654911839,0.9748110831234257,4.0,0.6701931156347436,high prospective hazard,0.78,0.0,2.7463285021942223
2015-07-13,0.4,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,11.100000000000005,7,2015,6–9,14.544838709677434,14.835603895577684,-0.2322007741595402,0.2322007741595402,1,1,1,1,0,1,1,1,0,0,0,0,0.23076923076923078,0.49230769230769234,0.6461538461538462,0.9076923076923077,6.0,0.2524223979041206,dry-spell threshold,0.4098360655737705,0.0,2.9807145860342104
2015-07-14,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,22.5,7,2015,6–9,21.771290322580644,22.31910042743049,0.03264959892934403,0.0,0,0,1,1,0,0,1,1,0,0,0,1,0.06976744186046512,0.20930232558139536,0.37209302325581395,0.627906976744186,6.0,0.0,dry-spell threshold,0.66,0.03168105206594818,3.6336210413189636
2015-07-17,6.0,mumbai,"Mumbai, India",tropical monsoon,0,451.7,7,2015,0–2,554.1132258064516,175.14388136213014,-0.5847376740195708,0.5847376740195708,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.43343350173616535,high prospective hazard,0.8461538461538461,0.5176261558884592,15.733720897669844
2015-07-17,0.2,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,13.000000000000005,7,2015,0–2,14.544838709677434,14.835603895577684,-0.10413049044386567,0.10413049044386567,1,1,1,1,0,1,1,1,0,0,0,0,0.32677165354330706,0.5433070866141733,0.7677165354330708,0.9212598425196851,10.0,0.178276444173993,season-matched placebo,0.26785714285714285,0.0,2.9961015353462415
2015-07-19,0.0,brasilia,"Brasília, Brazil",tropical savanna,65,1.2000000000000144,7,2015,20+,1.7846774193548427,6.066529967027798,-0.09637757046163276,0.09637757046163276,0,0,0,0,0,0,0,0,0,0,0,0,0.005357142857142857,0.0125,0.02142857142857143,0.033928571428571426,64.0,0.06340979463475642,random drought day,0.5,0.0,2.9966598141008425
2015-07-21,20.2,mumbai,"Mumbai, India",tropical monsoon,0,336.6,7,2015,0–2,554.1132258064516,175.14388136213014,-1.2419116449561716,1.2419116449561716,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.9889767456295735,30-day deficit threshold,0.8125,0.48397230973461297,15.771031044616173
2015-07-23,16.9,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,90.0,7,2015,0–2,86.68548387096774,47.99031891727379,0.06906634929319502,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.32732732732732733,0.5495495495495496,0.8408408408408409,0.9669669669669669,0.0,0.0059487804500710315,season-matched placebo,0.6086956521739131,0.0,3.0
2015-07-27,5.6,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,7.699999999999999,7,2015,6–9,21.771290322580644,22.31910042743049,-0.6304595639207228,0.6304595639207228,1,1,1,1,1,1,1,1,0,0,1,1,0.06976744186046512,0.20930232558139536,0.37209302325581395,0.627906976744186,6.0,0.6394204985538318,dry-spell threshold,0.6666666666666666,0.03834771873261478,3.826220059984217
2015-07-27,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,18.400000000000006,7,2015,6–9,14.544838709677434,14.835603895577684,0.2598587369585777,0.0,0,1,1,1,0,0,1,1,0,0,0,0,0.23076923076923078,0.49230769230769234,0.6461538461538462,0.9076923076923077,6.0,0.0,dry-spell threshold,0.41935483870967744,0.0,3.0
2015-08-01,6.5,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,1,14.7,8,2015,0–2,15.798225806451612,13.574939376533305,-0.08090097318225162,0.08090097318225162,1,1,1,1,0,0,1,1,0,0,0,0,0.19078947368421054,0.34868421052631576,0.4473684210526316,0.625,0.0,0.30338544981224386,season-matched placebo,0.47058823529411764,0.0,2.997645660802552
2015-08-01,0.0,tokyo,"Tokyo, Japan",humid subtropical,7,232.70000000000007,8,2015,6–9,104.671935483871,67.34377615546884,1.9011120525906562,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0.37142857142857144,0.6428571428571429,0.7714285714285715,0.9428571428571428,6.0,0.0,dry-spell threshold,0.8979591836734694,0.014209768353785401,3.284195367075708
2015-08-01,0.3,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,12.400000000000002,8,2015,0–2,33.28145161290324,19.113990033841972,-1.0924695249883418,1.0924695249883418,1,1,1,1,1,1,1,1,0,0,0,0,0.28823529411764703,0.5647058823529412,0.7941176470588235,0.9470588235294117,11.0,0.01650345421735172,30-day deficit threshold,0.3333333333333333,0.0,2.6241696743550094
2015-08-01,0.3,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,12.400000000000002,8,2015,0–2,33.28145161290324,19.113990033841972,-1.0924695249883418,1.0924695249883418,1,1,1,1,1,1,1,1,0,0,0,0,0.28823529411764703,0.5647058823529412,0.7941176470588235,0.9470588235294117,11.0,0.01650345421735172,high prospective hazard,0.47368421052631576,0.05275244783150296,4.051152357439773
2015-08-03,0.1,london,"London, United Kingdom",temperate maritime,7,67.3,8,2015,6–9,55.292419354838714,24.80198980927015,0.4841377944874912,0.0,0,1,1,1,0,0,1,1,0,0,0,1,0.19696969696969696,0.45454545454545453,0.7121212121212122,0.8636363636363636,6.0,0.0,dry-spell threshold,0.75,0.0,3.0
2015-08-12,0.3,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,98.39999999999999,8,2015,6–9,74.69370967741935,33.4152617533005,0.7094449984441352,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.1951219512195122,0.47560975609756095,0.8048780487804879,0.9878048780487805,6.0,0.0,dry-spell threshold,0.6764705882352942,0.057710237489079,4.15420474978158
2015-08-14,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,103.49999999999999,8,2015,0–2,74.69370967741935,33.4152617533005,0.862069869009342,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0.2782608695652174,0.5681159420289855,0.8173913043478261,0.9536231884057971,8.0,0.0,season-matched placebo,0.6142857142857143,0.0,3.0
2015-08-15,0.3,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,1,103.49999999999999,8,2015,0–2,74.69370967741935,33.4152617533005,0.862069869009342,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0.2782608695652174,0.5681159420289855,0.8173913043478261,0.9536231884057971,0.0,0.0,season-matched placebo,0.6056338028169014,0.0,3.0
2015-08-15,0.3,tokyo,"Tokyo, Japan",humid subtropical,0,65.20000000000006,8,2015,0–2,104.671935483871,67.34377615546884,-0.5861259605155881,0.5861259605155881,1,1,1,1,1,1,1,1,0,1,1,1,0.36220472440944884,0.6299212598425197,0.8976377952755905,0.973753280839895,0.0,0.27577805320860016,random drought day,0.9347826086956522,0.05103319337596823,4.1487494817742725
2015-08-16,0.1,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,102.8,8,2015,0–2,74.69370967741935,33.4152617533005,0.8411213573631374,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0.2782608695652174,0.5681159420289855,0.8173913043478261,0.9536231884057971,1.0,0.0,season-matched placebo,0.5972222222222222,0.0,3.0
2015-08-16,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,21.799999999999997,8,2015,6–9,15.798225806451612,13.574939376533305,0.442121620367861,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.19230769230769232,0.4230769230769231,0.7019230769230769,6.0,0.0,dry-spell threshold,0.6730769230769231,0.044757975142871276,3.8951595028574255
2015-08-16,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,13.200000000000003,8,2015,6–9,33.28145161290324,19.113990033841972,-1.0506153648373961,1.0506153648373961,0,0,1,1,0,0,1,1,0,0,0,1,0.21686746987951808,0.46987951807228917,0.7831325301204819,0.9397590361445783,6.0,0.9930658946298458,30-day deficit threshold,0.38461538461538464,0.0,2.6491116106578816
2015-08-16,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,13.200000000000003,8,2015,6–9,33.28145161290324,19.113990033841972,-1.0506153648373961,1.0506153648373961,0,0,1,1,0,0,1,1,0,0,0,1,0.21686746987951808,0.46987951807228917,0.7831325301204819,0.9397590361445783,6.0,0.9930658946298458,dry-spell threshold,0.42857142857142855,0.007639665876615742,2.854909454190518
2015-08-19,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,80,0.0,8,2015,20+,1.365483870967742,1.935645294395855,-0.7054411647222435,0.7054411647222435,1,1,1,1,0,0,0,1,0,0,0,0,0.02575107296137339,0.07510729613733906,0.18240343347639484,0.351931330472103,79.0,0.7054411647222435,random drought day,0.21739130434782608,0.0,2.8309427023666105
2015-08-21,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,62.19999999999999,8,2015,6–9,74.69370967741935,33.4152617533005,-0.37389231811674584,0.37389231811674584,0,1,1,1,0,0,1,1,0,0,0,1,0.1951219512195122,0.47560975609756095,0.8048780487804879,0.9878048780487805,6.0,0.29608356057369933,dry-spell threshold,0.6811594202898551,0.06239906954363994,4.407351389749831
2015-08-22,0.0,tokyo,"Tokyo, Japan",humid subtropical,1,63.00000000000006,8,2015,0–2,104.671935483871,67.34377615546884,-0.6187941612847448,0.6187941612847448,1,1,1,1,0,1,1,1,0,1,1,1,0.36220472440944884,0.6299212598425197,0.8976377952755905,0.973753280839895,0.0,0.5163348043269352,random drought day,0.9361702127659575,0.05242079744627348,4.180695087462366
2015-08-23,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,9,41.69999999999999,8,2015,6–9,74.69370967741935,33.4152617533005,-0.9873844448984602,0.9873844448984602,1,1,1,1,0,1,1,1,0,0,1,1,0.1951219512195122,0.47560975609756095,0.8048780487804879,0.9878048780487805,8.0,0.4816275208686567,high prospective hazard,0.8125,0.19373964925378484,7.867337582388387
2015-08-24,0.7,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,10,36.19999999999999,8,2015,10–19,74.69370967741935,33.4152617533005,-1.1519798935472128,1.1519798935472128,1,1,1,1,1,1,1,1,0,0,1,1,0.3387096774193548,0.5967741935483871,0.9193548387096774,1.0,9.0,0.9873844448984602,30-day deficit threshold,0.7894736842105263,0.17071333346431117,7.229564119998555
2015-08-29,2.0,tokyo,"Tokyo, Japan",humid subtropical,0,88.80000000000005,8,2015,0–2,104.671935483871,67.34377615546884,-0.23568526135554424,0.23568526135554424,1,1,1,1,1,1,1,1,1,1,1,1,0.36220472440944884,0.6299212598425197,0.8976377952755905,0.973753280839895,0.0,0.44654364813828257,season-matched placebo,0.8409090909090909,0.0,2.980135296980752
2015-08-29,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,3,15.900000000000004,8,2015,3–5,33.28145161290324,19.113990033841972,-0.9093575743279546,0.9093575743279546,1,1,1,1,0,0,1,1,0,0,0,0,0.24812030075187969,0.5037593984962406,0.7669172932330827,0.9473684210526315,2.0,0.8779669542147455,random drought day,0.3939393939393939,0.0,2.729178826061138
